"primary card id","chinese name","pokedex id","field type","規格標記","chinese text","jp text","eng text"
"cmo1u6v6n0cyy5uee408l7u22","南瓜精","0710","ability","E","在自己的回合，當從手牌將這張卡放置於備戰區時，可使用1次。將場上的競技場卡丟棄。","自分の番に、このカードを手札からベンチに出したとき、1回使える。場に出ているスタジアムをトラッシュする。","When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Stadium in play."
"cmo1u6yhw0ion5ueepuu7vd9q","天蠍王","0472","attack","E","選擇1個對手的戰鬥寶可夢身上附加的能量，將其丟棄。 | 將對手的戰鬥寶可夢【中毒】。","相手のバトルポケモンについているエネルギーを1個選び、トラッシュする。 | 相手のバトルポケモンをどくにする。","Discard an Energy from your opponent’s Active Pokémon. | Your opponent’s Active Pokémon is now Poisoned."
"cmo1u6yh50inb5uee4ce07yru","胖可丁","0040","attack","E","從自己的牌庫任意選擇最多2張卡加入手牌。並且重洗牌庫。","自分の山札から好きなカードを2枚まで選び、手札に加える。そして山札を切る。","Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck."
"cmo1u80su2cc25ueeghp0vzv9","溜溜糖球","0283","attack","G","擲3次硬幣，造成正面出現的次數×10點傷害。","コインを3回投げ、オモテの数×10ダメージ。",""
"cmo1u82au2ete5ueecum03sss","青綿鳥","0333","attack","H","將對手的戰鬥寶可夢【混亂】。","相手のバトルポケモンをこんらんにする。","Your opponent’s Active Pokémon is now Confused."
"cmo1u7pgt1svx5uee9ewiggzt","強顎雞母蟲","0736","attack","H","擲1次硬幣若為正面，則增加30點傷害。","コインを1回投げオモテなら、30ダメージ追加。","Flip a coin. If heads, this attack does 30 more damage."
"cmo1u6yi40ioz5ueen0ql458o","阿勃梭魯","0359","attack","E","選擇對手的1隻備戰寶可夢，與戰鬥寶可夢互換。然後，新上場的寶可夢受到30點傷害。","相手のベンチポケモンを1匹選び、バトルポケモンと入れ替える。その後、新しく出てきたポケモンに30ダメージ。","Switch 1 of your opponent’s Benched Pokémon with their Active Pokémon. This attack does 30 damage to the new Active Pokémon."
"cmo1u6yiv0iqb5ueeffi5r6ej","毒骷蛙","0454","attack","E","將對手的戰鬥寶可夢【中毒】。因這個【中毒】而放置的傷害指示物的數量改為4個。","相手のバトルポケモンをどくにする。このどくでのせるダメカンの数は4個になる。","Your opponent’s Active Pokémon is now Poisoned. During Pokémon Checkup, put 4 damage counters on that Pokémon instead of 1."
"cmo1u6yit0iq75ueedy4krjud","伽勒爾 喵喵","0052","attack","E","在下個對手的回合，受到這個招式的寶可夢使用招式的傷害「-20」點。","次の相手の番、このワザを受けたポケモンが使うワザのダメージは「-20」される。","During your opponent’s next turn, the Defending Pokémon’s attacks do 20 less damage (before applying Weakness and Resistance)."
"cmo1u6yji0irf5uee8wi2gnf8","單首龍","0633","attack","E","從自己的牌庫選擇1張【基礎】寶可夢卡，放置於備戰區。並且重洗牌庫。","自分の山札からたねポケモンを1枚選び、ベンチに出す。そして山札を切る。","Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck."
"cmobmxe443ryk2pc7fz93i3t4","雷丘V","0026","attack","F","這個招式在先攻玩家的最初回合也可使用。從自己的牌庫選擇1張【雷】能量卡，附於這隻寶可夢身上。並且重洗牌庫。 | 將自己的場上寶可夢身上附加的任意數量的【雷】能量卡丟棄，造成其張數×60點傷害。","","If you go first, you can use this attack during your first turn. Search your deck for a {L} Energy card and attach it to this Pokémon. Then, shuffle your deck. | You may discard any amount of {L} Energy from your Pokémon. This attack does 60 damage for each card you discarded in this way."
"cmo1u6yrk0j5e5ueethm4ztg7","卡蒂狗","0058","attack","E","從自己的牌庫選擇1張【火】能量卡，附於自己的寶可夢身上。並且重洗牌庫。","自分の山札からエネルギーを1枚選び、自分のポケモンにつける。そして山札を切る。","Search your deck for a {R} Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck."
"cmobmxe493rys2pc7jn0qbqic","雷公V","0243","ability","F","若這隻寶可夢在戰鬥場上，則在自己的回合時可使用1次。從自己的牌庫抽出1張卡。","","Once during your turn, if this Pokémon is in the Active Spot, you may draw a card."
"cmo1u6tdc09sy5ueemghjmyde","鋁鋼龍V","0884","attack","E","在下個對手的回合，受到這個招式的寶可夢使用招式的傷害「-30」點。 | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","次の相手の番、このワザを受けたポケモンが使うワザのダメージは「-30」される。",""
"cmo1u6ym00ivs5ueeepqe5ar5","毽子花","0188","ability","E","在自己的回合，每次從自己的手牌將能量附於這隻寶可夢身上時，可使用1次。從自己的牌庫選擇1張從這隻寶可夢進化而來的卡，放置於這隻寶可夢身上完成進化。並且重洗牌庫。","自分の番に、自分の手札からエネルギーをこのポケモンにつけるたび、1回使える。このポケモンから進化するカードを、自分の山札から1枚選び、このポケモンにのせて進化させる。そして山札を切る。","When you attach an Energy card from your hand to this Pokémon during your turn, you may search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck."
"cmo1u6yn60ixs5ueeg93al1ak","刺甲貝","0091","attack","E","這隻寶可夢受到招式的傷害「-30」點。 | 對手的2隻備戰寶可夢也各受到30點傷害。[在備戰區不計算弱點・抵抗力。]","相手のベンチポケモン2匹にも、それぞれ30ダメージ。［ベンチは弱点・抵抗力を計算しない。］",""
"cmo1u6ynn0iyl5ueexsbzehx1","正電拍拍","0311","attack","E","在上個自己的回合，若自己的「負電拍拍」使用了招式，則增加100點傷害。","前の自分の番、自分の「マイナン」がワザを使っていたなら、100ダメージ追加。",""
"cmo1u6ynl0iyh5ueeh9gtx9f8","負電拍拍","0312","attack","E","從自己的牌庫選擇最多2張【基礎】寶可夢卡，放置於備戰區。並且重洗牌庫。","自分の山札からたねポケモンを2枚まで選び、ベンチに出す。そして山札を切る。","Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck."
"cmo1u6yny0iz55ueev0e9jmns","穿山鼠","0027","attack","E","查看自己的牌庫上方1張卡，回復原樣。若希望，將那張卡丟棄。 | 造成自己的備戰區的，持有「一同滾動」招式的寶可夢的數量×20點傷害。","自分の山札を上から1枚見て、もとにもどす。のぞむなら、そのカードをトラッシュする。 | 自分のベンチの、ワザ「みんなでころがる」を持つポケモンの数×20ダメージ。","Look at the top card of your deck. You may discard that card. | This attack does 20 damage for each of your Benched Pokémon that has the Let’s All Rollout attack."
"cmo1u6ypd0j1l5ueeuzvwkbda","幸福蛋","0242","ability","E","只要這隻寶可夢在場上，自己的場上所有持有「一同滾動」招式的寶可夢，不會受到對手的「寶可夢【VMAX】」招式的傷害。","このポケモンがいるかぎり、自分の場にいるワザ「みんなでころがる」を持つポケモン全員は、相手の「ポケモンVMAX」からワザのダメージを受けない。","Prevent all damage done to each of your Pokémon that has the Let’s All Rollout attack by attacks from your opponent’s Pokémon {VMAX}."
"cmo1u6yry0j5y5ueepgikevdk","水晶燈火靈V","0609","attack","E","將對手的戰鬥寶可夢【混亂】。 | 查看對手的手牌，造成其中訓練家卡的張數×40點傷害。 | 寶可夢【V】【氣絕】時，對手獲得2張獎賞卡。","相手のバトルポケモンをこんらんにする。 | 相手の手札を見て、その中にあるトレーナーズの枚数×40ダメージ。",""
"cmp2dgba43872116cjaiwho3x","‌喵喵","","attack","H","擲3次硬幣，造成正面出現的次數×20點傷害。","コインを3回投げ、オモテの数×20ダメージ。","Flip 3 coins. This attack does 20 damage for each heads."
"cmo1u6ysl0j6u5ueeup2vfdrg","櫻花魚","0368","ability","E","只要這隻寶可夢在場上，對手的場上「連擊」寶可夢的特性全部消除。","このポケモンがいるかぎり、相手の場の「れんげき」のポケモンの特性は、すべてなくなる。","Your opponent’s Rapid Strike Pokémon in play have no Abilities."
"cmo1u6ytn0j8e5ueec4pi4h8m","其他逐電犬VMAX","0836","attack","E","增加自己的場上寶可夢身上附加的【雷】能量的數量×30點傷害。 | 在下個自己的回合，這隻寶可夢無法使用「極巨伏特」。 | 寶可夢【VMAX】【氣絕】時，對手獲得3張獎賞卡。","自分の場のポケモンについているエネルギーの数×30ダメージ追加。 | 次の自分の番、このポケモンは「ダイボルト」が使えない。",""
"cmobmwa811zy72pc7xi0rle2g","迷唇姐","0124","attack","E","從自己的牌庫抽出2張卡。 | 將對手的戰鬥寶可夢【混亂】。","自分の山札を2枚引く。 | 相手のバトルポケモンをこんらんにする。","Draw 2 cards. | Your opponent’s Active Pokémon is now Confused."
"cmobmwa8n1zz72pc78hezlz8b","夢夢蝕","0518","attack","E","選擇對手的1隻備戰寶可夢，與戰鬥寶可夢互換。然後，將新上場的寶可夢【睡眠】。 | 增加對手的戰鬥寶可夢身上附加的能量的數量×30點傷害。","相手のベンチポケモンを1匹選び、バトルポケモンと入れ替える。その後、新しく出てきたポケモンをねむりにする。 | 相手のバトルポケモンについているエネルギーの数×30ダメージ追加。","Switch 1 of your opponent’s Benched Pokémon with their Active Pokémon. The new Active Pokémon is now Asleep. | This attack does 30 more damage for each Energy attached to your opponent’s Active Pokémon."
"cmo1u85472jmp5ueesgeiegyv","敗露球菇ex","0591","attack","H","將對手的戰鬥寶可夢【睡眠】。 | 擲1次硬幣若為正面，則增加80點傷害。","相手のバトルポケモンをねむりにする。 | コインを1回投げオモテなら、80ダメージ追加。","Your opponent’s Active Pokémon is now Asleep. | Flip a coin. If heads, this attack does 80 more damage."
"cmobmwa9r20102pc736c5jpcq","灰塵山","0569","attack","E","將對手的戰鬥寶可夢【中毒】。","相手のバトルポケモンをどくにする。","Your opponent’s Active Pokémon is now Poisoned."
"cmo1u7q6n1u495uee7hyig32s","阿勃梭魯","0359","attack","H","若自己的場上的【惡】能量有3個以上，則增加50點傷害。","自分の場にエネルギーが3個以上あるなら、50ダメージ追加。","If you have at least 3 {D} Energy in play, this attack does 50 more damage."
"cmobmwaa8201s2pc7wnl5ql6l","托戈德瑪爾","0777","attack","E","造成自己的備戰區的，持有「一同滾動」招式的寶可夢的數量×20點傷害。","自分のベンチの、ワザ「みんなでころがる」を持つポケモンの数×20ダメージ。","This attack does 20 damage for each of your Benched Pokémon that has the Let’s All Rollout attack."
"cmo1u81y92e9z5uee9rrif3vx","白蓬蓬","0830","attack","E","將這隻寶可夢與附加的卡，全部放回自己的牌庫。然後，從牌庫任意選擇最多3張卡加入手牌。並且重洗牌庫。","このポケモンと、ついているすべてのカードを、自分の山札にもどす。その後、山札から好きなカードを3枚まで選び、手札に加える。そして山札を切る。","Heal all damage from 1 of your Benched Pokémon. | Flip a coin. If tails, this attack does nothing."
